,Date,Year,County,Cases,Area_km,Perm_pop,Live-births,Infant_deaths,Children,Internal_immigration,Internal_emmigration,Dwellings,Street_taps,HH_water_net,HH_water_net_CY,HH_sewer_net,HH_electric_net,HH_gas_net,HH_dist_heat_net,HH_hot_water_net,HH_trash_serv,Num_general_pract,Num_pediatrican,GP_Nurses,Hospital_Beds,Gyno_ped_nurses,Pharmacies,Branch_pharmacies,Job_seekers,BACS_adjacent,BARANYA_adjacent,BEKES_adjacent,BORSOD_adjacent,BUDAPEST_adjacent,CSONGRAD_adjacent,FEJER_adjacent,GYOR_adjacent,HAJDU_adjacent,HEVES_adjacent,JASZ_adjacent,KOMAROM_adjacent,NOGRAD_adjacent,PEST_adjacent,SOMOGY_adjacent,SZABOLCS_adjacent,TOLNA_adjacent,VAS_adjacent,VESZPREM_adjacent,ZALA_adjacent
6585,2011-02-28,2011,NOGRAD,4,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6586,2011-03-07,2011,NOGRAD,6,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6587,2011-03-14,2011,NOGRAD,6,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6588,2011-03-21,2011,NOGRAD,29,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6589,2011-03-28,2011,NOGRAD,2,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6590,2011-04-04,2011,NOGRAD,7,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6591,2011-04-11,2011,NOGRAD,10,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6592,2011-04-18,2011,NOGRAD,2,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6593,2011-04-25,2011,NOGRAD,3,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6594,2011-05-02,2011,NOGRAD,2,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6595,2011-05-09,2011,NOGRAD,9,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6596,2011-05-16,2011,NOGRAD,35,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6597,2011-05-23,2011,NOGRAD,3,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6598,2011-05-30,2011,NOGRAD,44,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6599,2011-06-06,2011,NOGRAD,27,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6600,2011-06-13,2011,NOGRAD,20,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6601,2011-06-20,2011,NOGRAD,4,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6602,2011-06-27,2011,NOGRAD,12,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6603,2011-07-04,2011,NOGRAD,3,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6604,2011-07-11,2011,NOGRAD,5,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6605,2011-07-18,2011,NOGRAD,4,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6606,2011-07-25,2011,NOGRAD,3,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6607,2011-08-01,2011,NOGRAD,2,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6608,2011-08-08,2011,NOGRAD,2,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6609,2011-08-15,2011,NOGRAD,5,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6610,2011-08-22,2011,NOGRAD,1,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6611,2011-08-29,2011,NOGRAD,0,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6612,2011-09-05,2011,NOGRAD,9,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6613,2011-09-12,2011,NOGRAD,1,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6614,2011-09-19,2011,NOGRAD,10,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6615,2011-09-26,2011,NOGRAD,2,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6616,2011-10-03,2011,NOGRAD,16,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6617,2011-10-10,2011,NOGRAD,10,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6618,2011-10-17,2011,NOGRAD,3,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6619,2011-10-24,2011,NOGRAD,25,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6620,2011-10-31,2011,NOGRAD,3,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6621,2011-11-07,2011,NOGRAD,25,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6622,2011-11-14,2011,NOGRAD,32,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6623,2011-11-21,2011,NOGRAD,16,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6624,2011-11-28,2011,NOGRAD,24,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6625,2011-12-05,2011,NOGRAD,35,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6626,2011-12-12,2011,NOGRAD,58,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6627,2011-12-19,2011,NOGRAD,43,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6628,2011-12-26,2011,NOGRAD,62,2545.47,206875.0,1590.0,13.0,28995.0,9564.0,11076.0,89217.0,993.0,80400.0,148.0,60917.0,96510.0,53975.0,3920.0,3903.0,76706.0,106.0,22.0,129.0,1455.0,99.0,41.0,32.0,18890.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6629,2012-01-02,2012,NOGRAD,45,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6630,2012-01-09,2012,NOGRAD,38,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6631,2012-01-16,2012,NOGRAD,45,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6632,2012-01-23,2012,NOGRAD,88,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6633,2012-01-30,2012,NOGRAD,30,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6634,2012-02-06,2012,NOGRAD,76,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6635,2012-02-13,2012,NOGRAD,30,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6636,2012-02-20,2012,NOGRAD,52,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6637,2012-02-27,2012,NOGRAD,65,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6638,2012-03-05,2012,NOGRAD,41,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6639,2012-03-12,2012,NOGRAD,15,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6640,2012-03-19,2012,NOGRAD,76,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6641,2012-03-26,2012,NOGRAD,22,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6642,2012-04-02,2012,NOGRAD,27,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6643,2012-04-09,2012,NOGRAD,22,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6644,2012-04-16,2012,NOGRAD,20,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6645,2012-04-23,2012,NOGRAD,21,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6646,2012-04-30,2012,NOGRAD,2,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6647,2012-05-07,2012,NOGRAD,37,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6648,2012-05-14,2012,NOGRAD,14,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6649,2012-05-21,2012,NOGRAD,22,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6650,2012-05-28,2012,NOGRAD,14,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6651,2012-06-04,2012,NOGRAD,20,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6652,2012-06-11,2012,NOGRAD,36,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6653,2012-06-18,2012,NOGRAD,8,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6654,2012-06-25,2012,NOGRAD,36,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6655,2012-07-02,2012,NOGRAD,9,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6656,2012-07-09,2012,NOGRAD,4,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6657,2012-07-16,2012,NOGRAD,13,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6658,2012-07-23,2012,NOGRAD,1,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6659,2012-07-30,2012,NOGRAD,3,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6660,2012-08-06,2012,NOGRAD,0,2545.47,205346.0,1630.0,13.0,28633.0,10412.0,11269.0,89285.0,979.0,80718.0,132.0,62947.0,97266.0,53602.0,3929.0,3950.0,76254.0,103.0,23.0,125.0,1440.0,93.0,38.0,30.0,20250.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
